700730.33310000	5697231.17200000	158.37010000
700731.33310000	5697231.17200000	158.37010000
700732.33310000	5697231.17200000	158.33387528
700733.33310000	5697231.17200000	158.36256969
700734.33310000	5697231.17200000	158.36104217
700735.33310000	5697231.17200000	158.35975797
700736.33310000	5697231.17200000	158.35499499
700737.33310000	5697231.17200000	158.35330839
700738.33310000	5697231.17200000	158.34904509
700739.33310000	5697231.17200000	158.34388634
700740.33310000	5697231.17200000	158.35645006
700741.33310000	5697231.17200000	158.35595564
700742.33310000	5697231.17200000	158.36205173
700743.33310000	5697231.17200000	158.36278072
700744.33310000	5697231.17200000	158.29080000
700745.33310000	5697231.17200000	158.36032736
700746.33310000	5697231.17200000	158.35829588
700747.33310000	5697231.17200000	158.39050420
700729.33310000	5697232.17200000	158.35590000
700730.33310000	5697232.17200000	158.35590000
700731.33310000	5697232.17200000	158.35590000
700732.33310000	5697232.17200000	158.36477057
700733.33310000	5697232.17200000	158.36263459
700734.33310000	5697232.17200000	158.36501331
700735.33310000	5697232.17200000	158.35928308
700736.33310000	5697232.17200000	158.36092035
700737.33310000	5697232.17200000	158.35516983
700738.33310000	5697232.17200000	158.34767976
700739.33310000	5697232.17200000	158.34105842
700740.33310000	5697232.17200000	158.35021756
700741.33310000	5697232.17200000	158.34988720
700742.33310000	5697232.17200000	158.35479285
700743.33310000	5697232.17200000	158.35625373
700744.33310000	5697232.17200000	158.34441506
700745.33310000	5697232.17200000	158.36006500
700746.33310000	5697232.17200000	158.36376220
700747.33310000	5697232.17200000	158.36939512
700729.33310000	5697233.17200000	158.39400000
700730.33310000	5697233.17200000	158.39400000
700731.33310000	5697233.17200000	158.39400000
700732.33310000	5697233.17200000	158.38951935
700733.33310000	5697233.17200000	158.36571361
700734.33310000	5697233.17200000	158.36344753
700735.33310000	5697233.17200000	158.36201785
700736.33310000	5697233.17200000	158.35403658
700737.33310000	5697233.17200000	158.35642871
700738.33310000	5697233.17200000	158.34988664
700739.33310000	5697233.17200000	158.35837172
700740.33310000	5697233.17200000	158.35521985
700741.33310000	5697233.17200000	158.35584378
700742.33310000	5697233.17200000	158.35608360
700743.33310000	5697233.17200000	158.35187047
700744.33310000	5697233.17200000	158.34320914
700745.33310000	5697233.17200000	158.35745372
700746.33310000	5697233.17200000	158.35553322
700747.33310000	5697233.17200000	158.36105101
700729.33310000	5697234.17200000	158.41090000
700730.33310000	5697234.17200000	158.41090000
700731.33310000	5697234.17200000	158.41090000
700732.33310000	5697234.17200000	158.40254786
700733.33310000	5697234.17200000	158.39026522
700734.33310000	5697234.17200000	158.36748713
700735.33310000	5697234.17200000	158.36793949
700736.33310000	5697234.17200000	158.36688097
700737.33310000	5697234.17200000	158.34544715
700738.33310000	5697234.17200000	158.35725049
700739.33310000	5697234.17200000	158.33601908
700740.33310000	5697234.17200000	158.31860000
700741.33310000	5697234.17200000	158.34567799
700742.33310000	5697234.17200000	158.35260554
700743.33310000	5697234.17200000	158.35451938
700744.33310000	5697234.17200000	158.36021748
